source_id,legacy_work_key,original_path,original_sha1,bytes,lines,file_type,parse_status,file_intent,major_roles,split_required,split_reason,mapped_current_path,mapping_method,mapped_current_role,final_disposition,final_primary_path,final_role,rationale,archived_source_path,source_storage_policy,split_coverage_status,split_mapping_sha1
LS-WS-0502,R01,audit/WS_NEW_STRATEGY_R01_OPERATOR_VALIDATION_COMMANDS.md,412B361EB241D89E811B8EA40346085D405E42E9,1981,75,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;FINDING,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/WS_NEW_STRATEGY_R01_OPERATOR_VALIDATION_COMMANDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0502-EVD-01,LX-WS-0502-FND-02,LX-WS-0502-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,F071FB6016D75E775FB4592375C8D7B799D26F8B
LS-WS-0503,R01,audit/WS_NEW_STRATEGY_R01_RESEARCH_HYPOTHESIS_AND_DIAGNOSTIC_EVIDENCE.md,1F34DDAE5EC4BC9197BA10199225DF58CAF045B8,5987,204,md,READ_OK,FINDING,EVIDENCE;FINDING;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/findings/WS_NEW_STRATEGY_R01_RESEARCH_HYPOTHESIS_AND_DIAGNOSTIC_EVIDENCE.md,MANIFEST_CHAIN,FINDING,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,9627616C661D52F77FE1E1F978FCF6ADF34AE148
LS-WS-0504,R02,audit/WS_NEW_STRATEGY_R02_MINIMAL_CANDIDATES_AND_OFFICIAL_IS.md,CD9DA5C0D2A6611FF516BCC84EE4A4614309FA68,6094,171,md,READ_OK,EVIDENCE,EVIDENCE;IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/research/WS_NEW_STRATEGY_R02_MINIMAL_CANDIDATES_AND_OFFICIAL_IS.md,MANIFEST_CHAIN,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,DA5F9601CB7B2F19791F983784F9FF1CA9B7D195
LS-WS-0505,R02,audit/WS_NEW_STRATEGY_R02_OPERATOR_VALIDATION_COMMANDS.md,61489005E01D7E71B1D25049309328B85946E9B8,2224,81,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE,NO,BUNDLE_OR_NAVIGATION_EXCEPTION,records/evidence/runs/WS_NEW_STRATEGY_R02_OPERATOR_VALIDATION_COMMANDS.md,EXACT_SHA,EVIDENCE,NORMALIZED,records/evidence/runs/WS_NEW_STRATEGY_R02_OPERATOR_VALIDATION_COMMANDS.md,EVIDENCE,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0505.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0506,P01,audit/WS_PRICE_QUALITY_P01_DIAGNOSTIC_CANDIDATES_AND_OFFICIAL_IS.md,7EA21E18CABC80F6A4F785E70B8B759FFB797AFC,5180,143,md,READ_OK,FINDING,DECISION;FINDING;IMPLEMENTATION,YES,MATERIAL_MULTI_ROLE,development/findings/WS_PRICE_QUALITY_P01_DIAGNOSTIC_CANDIDATES_AND_OFFICIAL_IS.md,EXACT_SHA,FINDING,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,0DB61C4EAF6C14B281A487D8DA15C3097CF9E038
LS-WS-0507,P01,audit/WS_PRICE_QUALITY_P01_PREREGISTRATION.md,838B0A180A555CE57E6AFF657A4118A603DAAE35,863,25,md,READ_OK,RESEARCH,RESEARCH,NO,PRIMARY_ROLE_ONLY,development/research/WS_PRICE_QUALITY_P01_PREREGISTRATION.md,MANIFEST_CHAIN,RESEARCH,NORMALIZED,records/history/archive/H0247_WS_PRICE_QUALITY_P01_PREREGISTRATION_HISTORICAL.md,HISTORY,LEGACY_ACTIVE_CAMPAIGN_MOVED_TO_HISTORY,records/history/original_sources/LS-WS-0507.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0508,S01,audit/WS_TAIL_RISK_S01_DIAGNOSTIC_CANDIDATES_AND_OFFICIAL_IS.md,4198952B8D4AA1874982238519AFF5D8C95C55E4,6935,166,md,READ_OK,FINDING,FINDING;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/findings/WS_TAIL_RISK_S01_DIAGNOSTIC_CANDIDATES_AND_OFFICIAL_IS.md,EXACT_SHA,FINDING,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,6E299EFFED9EA01891DCB9BA96DA1E04497E81F6
LS-WS-0509,S01,audit/WS_TAIL_RISK_S01_OPERATOR_VALIDATION_COMMANDS.md,733CDD087520FD1B19634D0CF0FF0BE78A82A827,3443,115,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;FINDING,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/WS_TAIL_RISK_S01_OPERATOR_VALIDATION_COMMANDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0509-EVD-01,LX-WS-0509-FND-02,LX-WS-0509-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,9386476407FBE58C5F3CE242A573848F918A515E
LS-WS-0510,,LAYER_ACTIVATION_RULE.md,8D2570744F13A318C42E484F29014A1DBB153699,1716,40,md,READ_OK,LEGACY_GOVERNANCE,GOVERNANCE,NO,DERIVED_GOVERNANCE_SOURCE,authority/governance/LAYER_ACTIVATION_RULE.md,EXACT_SHA,GOVERNANCE,NORMALIZED,authority/governance/LAYER_ACTIVATION_RULE.md,GOVERNANCE,CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE,records/history/original_sources/LS-WS-0510.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0511,,README.md,C0A6328EA3B837A66DF4254ED9A1875B88E7A021,2344,62,md,READ_OK,NAVIGATION,CONTEXT;IMPLEMENTATION,NO,BUNDLE_OR_NAVIGATION_EXCEPTION,README.md,MANIFEST_CHAIN,NAVIGATION,NORMALIZED,README.md,NAVIGATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0511.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0512,,system/00_LINK_INTEGRITY_CHECK_LOCKED.md,445E9132D8E469A5165D919E9CCFC74637EFFF46,2836,59,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,authority/governance/LINK_INTEGRITY_CHECK_LOCKED.md,MANIFEST_CHAIN,GOVERNANCE,NORMALIZED,authority/governance/LINK_INTEGRITY_CHECK_LOCKED.md,GOVERNANCE,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0512.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0513,,system/db/01_DB_OVERVIEW.md,16E05FE301FC8A2D2E66946016C954105CAB1192,4001,85,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,development/implementation/db/DB_OVERVIEW.md,MANIFEST_CHAIN,IMPLEMENTATION,NORMALIZED,development/implementation/db/DB_OVERVIEW.md,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0513.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0514,,system/db/02_DB_SCHEMA_MARIADB.md,926C417B2F5557D6D665BD6FC4B11BC7EC184D55,7755,227,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,development/implementation/db/DB_SCHEMA_MARIADB.md,MANIFEST_CHAIN,IMPLEMENTATION,NORMALIZED,development/implementation/db/DB_SCHEMA_MARIADB.md,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0514.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0515,,system/db/03_DB_INDEXES_AND_CONSTRAINTS.md,0E798C94E3634BF810255223EBCE6F9D20730AAC,3509,74,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,development/implementation/db/DB_INDEXES_AND_CONSTRAINTS.md,EXACT_SHA,IMPLEMENTATION,NORMALIZED,development/implementation/db/DB_INDEXES_AND_CONSTRAINTS.md,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0515.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0516,,system/db/04_DB_SEED_GLOBAL.sql,E17F5D0F9E98BA7E403CE22784DAD0221EA987B3,2283,32,sql,SQL_READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,NOT_MARKDOWN,development/implementation/db/DB_SEED_GLOBAL.sql,EXACT_SHA,IMPLEMENTATION,NORMALIZED,development/implementation/db/DB_SEED_GLOBAL.sql,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0516.sql,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0517,,system/db/05_DB_DDL_MARIADB.sql,AC138A217248D94C8D86B99E348C7BB77DDCBF9E,10933,287,sql,SQL_READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,NOT_MARKDOWN,development/implementation/db/DB_DDL_MARIADB.sql,EXACT_SHA,IMPLEMENTATION,NORMALIZED,development/implementation/db/DB_DDL_MARIADB.sql,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0517.sql,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0518,,system/db/MIGRATIONS.sql,9EC64EC198E9D0BDA0C5D90722E159405D729486,2858,70,sql,SQL_READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,NOT_MARKDOWN,development/implementation/db/MIGRATIONS.sql,EXACT_SHA,IMPLEMENTATION,NORMALIZED,development/implementation/db/MIGRATIONS.sql,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0518.sql,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0519,,system/db/README.md,C1FB267A6F7FDC4D195B2929C871146FE4D0ECD8,875,29,md,READ_OK,NAVIGATION,CONTEXT;IMPLEMENTATION;STRATEGY,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/history/archive/H0141_REORG_implementation__persistence__README.md,EXACT_SHA,HISTORY,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0519-IMP-01,LX-WS-0519-STR-02,LX-WS-0519-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,488BF1185BB69178B0DA684ACED8EF22733C0F06
LS-WS-0520,,system/db/WATCHLIST_DB_DICTIONARY.md,7DE3886F6EDDFCF70FFFBDA02EDA8A8ADE47780A,9787,198,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,records/history/archive/H0067_WATCHLIST_DB_DICTIONARY.md,EXACT_SHA,HISTORY,NORMALIZED,records/history/archive/H0067_WATCHLIST_DB_DICTIONARY.md,HISTORY,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0520.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0521,,system/implementation/README.md,3AE4BBB0ED2B5F501273A658BFC3D53BE4997116,2132,54,md,READ_OK,NAVIGATION,IMPLEMENTATION;STRATEGY,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,development/implementation/README.md,MANIFEST_CHAIN,IMPLEMENTATION,CURRENT_DERIVED_AUTHORITY_RETAINED_SOURCE_REMOVED,development/implementation/README.md,IMPLEMENTATION,"CURRENT_DERIVATIVE_RETAINED_AS_SINGLE_ROLE; LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0521-IMP-01,LX-WS-0521-STR-02,LX-WS-0521-CTX-03",,REMOVED_AFTER_FULL_SPLIT_CURRENT_DERIVATIVE_RETAINED,FULL_100_PERCENT_SEALED,7F7509BD3D313D9925D94ADCC6A76BF5687B6FF9
LS-WS-0522,,system/implementation/weekly_swing/01_WS_IMPLEMENTATION_SCOPE_AND_BOUNDARY.md,FDA3E1BEDB6631A52EA4C6845A5B6A7D912A4094,2102,54,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,development/implementation/guides/WS_IMPLEMENTATION_SCOPE_AND_BOUNDARY.md,EXACT_SHA,IMPLEMENTATION,NORMALIZED,development/implementation/guides/WS_IMPLEMENTATION_SCOPE_AND_BOUNDARY.md,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0522.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0523,,system/implementation/weekly_swing/02_WS_MODULE_MAPPING.md,8C4FDE4697876AC190A06E54C0344E53249976CA,11095,257,md,READ_OK,IMPLEMENTATION,GOVERNANCE;IMPLEMENTATION,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,development/implementation/guides/WS_MODULE_MAPPING.md,BASENAME_MANIFEST,IMPLEMENTATION,CURRENT_DERIVED_AUTHORITY_RETAINED_SOURCE_REMOVED,development/implementation/guides/WS_MODULE_MAPPING.md,IMPLEMENTATION,"CURRENT_DERIVATIVE_RETAINED_AS_SINGLE_ROLE; LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0523-GOV-01,LX-WS-0523-IMP-02,LX-WS-0523-CTX-03",,REMOVED_AFTER_FULL_SPLIT_CURRENT_DERIVATIVE_RETAINED,FULL_100_PERCENT_SEALED,F8CF4CA4FB697822A52C58862F1261F1E8C70248
LS-WS-0524,,system/implementation/weekly_swing/03_WS_RUNTIME_ARTIFACT_FLOW.md,7A7BF3EE3865CDC60837AA1BD470FB865EAC7B99,9367,188,md,READ_OK,IMPLEMENTATION,FINDING;IMPLEMENTATION,YES,MATERIAL_MULTI_ROLE,development/implementation/guides/WS_RUNTIME_ARTIFACT_FLOW.md,BASENAME_MANIFEST,IMPLEMENTATION,CURRENT_DERIVED_AUTHORITY_RETAINED_SOURCE_REMOVED,development/implementation/guides/WS_RUNTIME_ARTIFACT_FLOW.md,IMPLEMENTATION,"PRIMARY_ROLE_PLACEMENT_RETAINED; ROLE_EXTRACTS=LX-WS-0524-FND-01,LX-WS-0524-IMP-02; PHYSICAL_LEGACY_SOURCE_REMOVED_AFTER_FULL_SPLIT",,REMOVED_AFTER_FULL_SPLIT_CURRENT_DERIVATIVE_RETAINED,FULL_100_PERCENT_SEALED,009683ECCBA96A9ACDFD9150EF56336825B354A7
LS-WS-0525,,system/implementation/weekly_swing/04_WS_API_GUIDANCE.md,AEE4BE3CF54FFB92F30139B822BA621189B50D4C,8334,229,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,development/implementation/guides/WS_API_GUIDANCE.md,BASENAME_MANIFEST,IMPLEMENTATION,NORMALIZED,development/implementation/guides/WS_API_GUIDANCE.md,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0525.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0526,,system/implementation/weekly_swing/05_WS_PERSISTENCE_GUIDANCE.md,9ED7FE8517BBC9E3E02704222C282674E5A60994,8717,242,md,READ_OK,IMPLEMENTATION,EVIDENCE;IMPLEMENTATION,YES,MATERIAL_MULTI_ROLE,development/implementation/guides/WS_PERSISTENCE_GUIDANCE.md,BASENAME_MANIFEST,IMPLEMENTATION,CURRENT_DERIVED_AUTHORITY_RETAINED_SOURCE_REMOVED,development/implementation/guides/WS_PERSISTENCE_GUIDANCE.md,IMPLEMENTATION,"PRIMARY_ROLE_PLACEMENT_RETAINED; ROLE_EXTRACTS=LX-WS-0526-EVD-01,LX-WS-0526-IMP-02; PHYSICAL_LEGACY_SOURCE_REMOVED_AFTER_FULL_SPLIT",,REMOVED_AFTER_FULL_SPLIT_CURRENT_DERIVATIVE_RETAINED,FULL_100_PERCENT_SEALED,80E49208A4BAF0F4A08F37EB254D6407D34DADBA
LS-WS-0527,,system/implementation/weekly_swing/05A_WS_CANONICAL_FIELD_MATRIX.md,28BAEF3BB58189AC5B157298383E02B68FABE37B,6660,118,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,development/implementation/guides/WS_CANONICAL_FIELD_MATRIX.md,BASENAME_MANIFEST,IMPLEMENTATION,NORMALIZED,development/implementation/guides/WS_CANONICAL_FIELD_MATRIX.md,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0527.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0528,,system/implementation/weekly_swing/06_WS_TEST_IMPLEMENTATION_GUIDANCE.md,A796A18A2190ADACA8843BB34911CA6FC9A858F3,8333,166,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,development/implementation/guides/WS_TEST_IMPLEMENTATION_GUIDANCE.md,BASENAME_MANIFEST,IMPLEMENTATION,NORMALIZED,development/implementation/guides/WS_TEST_IMPLEMENTATION_GUIDANCE.md,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0528.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0529,,system/implementation/weekly_swing/07_WS_DELIVERY_CHECKLIST.md,28213BCFA304FEA13877DF35FCCB9EF394DE593A,5804,134,md,READ_OK,IMPLEMENTATION,IMPLEMENTATION,NO,PRIMARY_ROLE_ONLY,development/implementation/guides/WS_DELIVERY_CHECKLIST.md,BASENAME_MANIFEST,IMPLEMENTATION,NORMALIZED,development/implementation/guides/WS_DELIVERY_CHECKLIST.md,IMPLEMENTATION,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0529.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0530,,system/policies/_shared/01_POLICY_FRAMEWORK_OVERVIEW.md,2771793ABB0A26B78C0552D0998BE6CDD3224E21,4148,93,md,READ_OK,LEGACY_POLICY,STRATEGY,NO,DERIVED_STRATEGY_SOURCE,records/history/archive/H0030_governance__STRATEGY_POLICY_FRAMEWORK.md,EXACT_SHA,HISTORY,NORMALIZED,records/history/archive/H0030_governance__STRATEGY_POLICY_FRAMEWORK.md,HISTORY,CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE,records/history/original_sources/LS-WS-0530.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0531,,system/policies/_shared/02_PARAMSET_CONTRACT_GLOBAL.md,8351DC5DB8A70FB6E0D4F7780BD61C17138AD8C7,2618,53,md,READ_OK,LEGACY_POLICY,STRATEGY,NO,DERIVED_STRATEGY_SOURCE,development/implementation/contracts/PARAMSET_CONTRACT_GLOBAL.md,MANIFEST_CHAIN,IMPLEMENTATION,NORMALIZED,development/implementation/contracts/PARAMSET_CONTRACT_GLOBAL.md,IMPLEMENTATION,CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE,records/history/original_sources/LS-WS-0531.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0532,,system/policies/_shared/03_VALIDATOR_SPEC_GLOBAL.md,370804D7B2DD10EE5F905F13105D663CB1D7C7D8,1823,44,md,READ_OK,LEGACY_POLICY,STRATEGY,NO,DERIVED_STRATEGY_SOURCE,development/implementation/contracts/VALIDATOR_SPEC_GLOBAL.md,MANIFEST_CHAIN,IMPLEMENTATION,NORMALIZED,development/implementation/contracts/VALIDATOR_SPEC_GLOBAL.md,IMPLEMENTATION,CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE,records/history/original_sources/LS-WS-0532.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0533,,system/policies/_shared/04_CONTRACT_TESTS_GLOBAL.md,BE4A610C79A997661319A8B62D508320E3D104A9,4506,88,md,READ_OK,LEGACY_POLICY,STRATEGY,NO,DERIVED_STRATEGY_SOURCE,development/implementation/contracts/CONTRACT_TESTS_GLOBAL.md,MANIFEST_CHAIN,IMPLEMENTATION,NORMALIZED,development/implementation/contracts/CONTRACT_TESTS_GLOBAL.md,IMPLEMENTATION,CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE,records/history/original_sources/LS-WS-0533.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0534,,system/policies/_shared/05_EXECUTION_CANONICAL_GLOBAL.md,8B6AC3B07F17990ACD0C1D31329BC3A4F6065084,4145,63,md,READ_OK,LEGACY_POLICY,STRATEGY,NO,DERIVED_STRATEGY_SOURCE,development/implementation/contracts/EXECUTION_CANONICAL_GLOBAL.md,MANIFEST_CHAIN,IMPLEMENTATION,NORMALIZED,development/implementation/contracts/EXECUTION_CANONICAL_GLOBAL.md,IMPLEMENTATION,CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE,records/history/original_sources/LS-WS-0534.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0535,,system/policies/_shared/06_SCHEMA_PARITY_RULES.md,D9F016D38DA901FB7F8B824E54BFE25D628B4075,6721,164,md,READ_OK,LEGACY_POLICY,IMPLEMENTATION;STRATEGY,YES,LEGACY_POLICY_WITH_MIXED_SECTIONS,development/implementation/contracts/SCHEMA_PARITY_RULES.md,MANIFEST_CHAIN,IMPLEMENTATION,CURRENT_DERIVED_AUTHORITY_RETAINED_SOURCE_REMOVED,development/implementation/contracts/SCHEMA_PARITY_RULES.md,IMPLEMENTATION,"CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE; ROLE_EXTRACTS=LX-WS-0535-IMP-01,LX-WS-0535-STR-02; PHYSICAL_LEGACY_SOURCE_REMOVED_AFTER_FULL_SPLIT",,REMOVED_AFTER_FULL_SPLIT_CURRENT_DERIVATIVE_RETAINED,FULL_100_PERCENT_SEALED,7F7C47BB306E6ADEC2B237FE3751AAF3F25A4F98
LS-WS-0536,,system/policies/_shared/07_CONTRACT_FAILURE_CODES_LOCKED.md,A925147E49E7712880D3F105A7635CB15AD57FBE,2453,56,md,READ_OK,LEGACY_POLICY,STRATEGY,NO,DERIVED_STRATEGY_SOURCE,development/implementation/contracts/CONTRACT_FAILURE_CODES_LOCKED.md,EXACT_SHA,IMPLEMENTATION,NORMALIZED,development/implementation/contracts/CONTRACT_FAILURE_CODES_LOCKED.md,IMPLEMENTATION,CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE,records/history/original_sources/LS-WS-0536.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0537,,system/policies/_shared/README.md,00C33692D2A95708AA6B17188EDB73E810C5987E,1336,36,md,READ_OK,NAVIGATION,CONTEXT;STRATEGY,NO,BUNDLE_OR_NAVIGATION_EXCEPTION,records/history/archive/H0033_implementation__shared__README.md,EXACT_SHA,HISTORY,NORMALIZED,records/history/archive/H0033_implementation__shared__README.md,HISTORY,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0537.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0538,,system/policies/README.md,9949DDDA638D5631A0BB95AA22A4E9F8F2FDBE1B,2070,52,md,READ_OK,NAVIGATION,CONTEXT;GOVERNANCE;STRATEGY,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,authority/strategy/README.md,MANIFEST_CHAIN,STRATEGY,CURRENT_DERIVED_AUTHORITY_RETAINED_SOURCE_REMOVED,authority/strategy/README.md,STRATEGY,"CURRENT_DERIVATIVE_RETAINED_AS_SINGLE_ROLE; LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0538-GOV-01,LX-WS-0538-STR-02,LX-WS-0538-CTX-03",,REMOVED_AFTER_FULL_SPLIT_CURRENT_DERIVATIVE_RETAINED,FULL_100_PERCENT_SEALED,CE8C12F956949DBE71E65648EF5D21795FB7295F
LS-WS-0539,,system/policies/weekly_swing/01_WS_OVERVIEW.md,201BBD5C7190CE1CFD28501D812EEFA9671AED74,3640,111,md,READ_OK,LEGACY_POLICY,STRATEGY,NO,DERIVED_STRATEGY_SOURCE,authority/strategy/WS_PRODUCT_OBJECTIVE_AND_LAYERS.md,MANUAL_CANONICAL,STRATEGY,NORMALIZED,authority/strategy/WS_PRODUCT_OBJECTIVE_AND_LAYERS.md,STRATEGY,CURRENT_AUTHORITY_DERIVED; ORIGINAL_SOURCE_IMMUTABLE,records/history/original_sources/LS-WS-0539.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
