rule_id,active,strategy_stage,rule_class,coverage_requirement,applicability,strategy_owner,source_heading,source_line,rule_text,rule_fingerprint_sha1,verification_build_stage,implementation_ref,test_ref,evidence_ref,residue_state,coverage_status,proof_or_runtime_verdict,open_finding,notes
WS-S00-SCOPE-R023,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Out of Scope,40,holdings / realized-unrealized PnL / trade journal;,2F48ACBFCEACF799B1057EDF8EF3C6D44856B0A5,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R024,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Out of Scope,41,Market Data acquisition/internal processing;,30F1550343DB501636BB66F418A0A4125F8699B4,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R025,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Out of Scope,42,provider-specific acquisition logic;,DF13B48BACA9764FCB7C45F9D43755C3172E4258,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R026,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Out of Scope,43,policy trading selain `weekly_swing`.,00BA9C3A756685D1FC87FC3E69675121B4BE3CA8,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R036,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,47,Weekly Swing hanya dapat disebut **high-trust** bila proof untuk exact strategy identity menunjukkan seluruh hal berikut secara bersamaan:,891235F901248F495771A106BDCBFC88244209C8,WS-B00,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R037,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,49,recommendation terbentuk secara point-in-time dan causal tanpa leakage;,28B474223600154876EF4D101263F2162C1FFC3E,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R038,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,50,recommendation tersedia cukup awal untuk keputusan manual sebelum canonical entry opportunity;,227BA64349582DA349E591BAD64B00F6419CABA0,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R039,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,51,executed trade tidak dapat menghilang dari statistik hanya karena exit kemudian tidak executable;,D08DC7E9E259F8301CD83BA676887E3E12172378,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R040,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,52,"positive expected net edge tetap ada setelah realistic friction, statistical uncertainty, dan multiple-testing/selection-bias control;",1D4BB6EE70D6FEBF8FB776F1EFB3B2BE8F22F74C,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R041,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,53,"edge mempunyai economic significance dan positive benchmark-relative/selection uplift, bukan sekadar nilai rata-rata yang infinitesimal di atas nol;",AD69F0AAD3260BCE4CE890B4B6619E9F2D88D655,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R042,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,54,Top-1/Top-3/Top-5 presentation subsets menunjukkan ranking utility yang konsisten dengan final ordered Top Picks;,022451FB849CAC99E116EE6C2A3462392D48AAAC,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R043,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,55,"downside/tail risk, execution delay, liquidity/capacity, dan adverse friction berada dalam bounded production-use limits;",61EE3F16107FA7B72D5CDBFAF36508230DDC520F,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R044,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,56,untouched OOS benar-benar protected dan tidak dipakai ulang sebagai tuning set setelah outcome dibaca;,847F06C3AE819F17D68FECD7444EEDC328FE47CB,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R045,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,57,"forward shadow membuktikan operational availability, causal execution, dan live-equivalent behavior;",2F5EF1155022E8D1A1AE1F1F4CE2F3F98353C1F6,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R046,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,58,"setelah real use dimulai, rolling strategy-health monitoring dapat menghentikan new recommendation publication ketika material degradation terdeteksi sampai revalidation selesai.",111121066CCCE248B537E478C638F3C8788FC6F6,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R047,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,High-Trust Success Standard,60,"High-trust proof tidak menjamin setiap Top Pick untung. Ia berarti positive edge dan downside control telah dibuktikan melalui conservative, reproducible, contamination-resistant evaluation.",24E0ED932856E5C1BB7BAAD7A95E98857FB47684,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S00-SCOPE-R027,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,64,Watchlist hanya memberi decision-support dan tidak melakukan transaksi.,576731C655061FC30456359A88FCDF6B0F72BDFB,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R028,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,65,`weekly_swing` adalah satu-satunya active watchlist policy.,509CDAE3AA7BAB3AE4D6C371B9AA9524DF3C04AD,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R029,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,66,Watchlist hanya mengonsumsi authoritative Market Data product dan tidak mendefinisikan ulang fakta pasar upstream.,2939DB4B4801792C3979AB1A28E15054D707E0F7,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R030,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,67,Recommendation quality tidak boleh dikorbankan untuk memenuhi jumlah picks tertentu.,A11F5C374FC858C17DD88400C8E290CC07DFAB24,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R031,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,68,"Bila tidak ada kandidat yang melewati seluruh qualification gate, output yang benar adalah **NO QUALIFIED TOP PICKS**.",FD23189A337C4678AD3281497BA1F62A818443EC,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R032,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,69,Final Top Picks adalah output core Weekly Swing yang sah walaupun CONFIRM belum diminta atau current-entry data belum tersedia.,3A1E02E8C4A365705A44643D088D8A93956FA57D,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R033,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,70,"CONFIRM hanya menambah current-actionability evidence ketika data yang sah tersedia; ketidaktersediaan CONFIRM tidak boleh menggagalkan, menghapus, atau mererank Top Picks.",C1EA12E2E528E9574A2BBFD212A115734794B0E6,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R034,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,71,`NOT_ACTIONABLE` hanya boleh dihasilkan bila valid CONFIRM data tersedia dan active gate benar-benar dapat dievaluasi; missing/stale/incomplete data bukan negative decision.,0AE7DF3F94E4E7DFAF432A536332FD4A0A7AADE7,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S00-SCOPE-R035,YES,WS-S00,SCOPE_OR_PRODUCT_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_SCOPE_AND_SUCCESS_CRITERIA.md,Hard Boundary Rules,72,Target strategy adalah positive expected net return setelah biaya dan slippage yang realistis dengan downside terkontrol; target ini bukan jaminan bahwa setiap trade akan untung.,CC8899A0915521169844EEB1819CB750209EB552,WS-B00,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R001,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,Purpose,5,"Dokumen ini menetapkan final qualification dan ranking yang menghasilkan **Weekly Swing Top Picks**. Recommendation adalah quality gate setelah PLAN, bukan quota filler dan bukan second independent scoring engine.",D5C8BBE3CE3E8D752674A3A9C8D0AC1E1D551EE6,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R002,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,Lifecycle Position,9,**Stage:** `WS-S04` — Final Recommendation and Ranked Top Picks.,8F9DECE12A6A082458EAB58E8AAA4F4E93AF726B,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R003,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,Lifecycle Position,10,**Consumes:** immutable PLAN `RECOMMENDATION_CANDIDATES`.,EAC4490ABDB6CF9D8802C09727D6E245CB7EBF87,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R004,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,Lifecycle Position,11,"**Produces:** exact final Top Picks membership, score, and rank `1..N`.",6E856B44D52E81E125A878EE21179DDCBD31DCBA,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R005,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,CONDITIONAL_ACTIVE,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,Lifecycle Position,12,**Next:** `WS-S06+` core proof evaluates this exact output; optional `WS-S05` CONFIRM may evaluate current actionability without blocking the proof path.,83D2A757C7474546703476C2D7FF0F8705D1D02C,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R006,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,A. Source Universe,16,Source universe hanya terdiri dari immutable PLAN items dengan state `RECOMMENDATION_CANDIDATES`.,24AF2D834A50CB123A5E69BA97D362876E39BE7F,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R007,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,A. Source Universe,18,`WATCH_ONLY` dan `AVOID` tidak boleh dipromosikan pada run yang sama.,03E88B0395F1390F481BB75135A045EC40E281D7,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R008,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,CONDITIONAL_ACTIVE,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,22,Candidate hanya dapat menjadi Top Pick bila seluruh gate berikut lulus:,38DF56ED29B8C57B29E378C9B0593CC0B8981D41,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R009,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,24,PLAN binding dan candidate state sah untuk `trade_date` yang sama;,262AA655F4325FE3CB6F7400D128FB2F00BF15B0,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R010,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,25,seluruh active candidate-level hard gate tetap dinyatakan lulus pada immutable PLAN;,88206004876B827D26DCF067CC22C0C0A3E21080,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R011,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,26,candidate mempunyai complete valid predeclared trade plan untuk active exit-policy identity;,D1364C8F1F3FB82650A22CD2B328A0E1BF1111B3,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R012,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,27,exit-policy-specific risk requirement terpenuhi:,E21AC9F71E7F6843A4193B683C2B89FF2245BA11,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R013,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,28,"stop/target mode: valid stop, target, dan minimum risk/reward;",06220ADC5DB2AF89A26C531264843DD703AFD45F,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R014,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,29,"sequential signal-next-open mode: valid predeclared profit/loss thresholds, next-open routing, dan bounded fallback horizon;",17C46B6216E67489FC6DF67E8E0B8CDA686AF3FA,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R015,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,30,`score_total` memenuhi **absolute final recommendation quality floor** pada frozen active strategy/paramset identity;,106DA6C64520EB97ED73C918762C8C6D1B03F80A,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R016,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,31,seluruh optional final dimension floor yang memang aktif pada strategy identity lulus;,E4862A1F4E7FECB9D0B1ED549013DF671F0EA90E,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R017,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,32,tidak ada active disqualifying rule pada strategy identity yang sama.,9C1358895564EA66BBE50917C52748B4C458CFC5,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R018,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,B. Final Qualification Gates,34,Final recommendation quality floor harus ditetapkan sebelum evaluation outcome dibaca dan tidak boleh diturunkan hanya untuk memenuhi jumlah Top Picks.,2906987C029AE89C3501BAACA0CCED0510EBD04C,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R019,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,C. Recommendation Score,38,Canonical baseline:,14F661E7CC52BB8B390BD9B19811BDC3A592DD40,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R020,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,C. Recommendation Score,40,`recommendation_score = PLAN score_total`,69FB7DB6FFA2B1F35415125396893D24F2EB5F15,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R021,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,C. Recommendation Score,42,`score_total` mengikuti formula dan frozen component transforms/weights di `WS_PLAN_SCORING_AND_TRADE_PLAN.md`.,2D67D5E193E4A12C9A842F00A1ACF77CCC4248F1,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R022,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,C. Recommendation Score,44,Tidak ada second-stage opaque rescore pada canonical baseline.,443794F9D79BF50F32618BB8EF7C8FC821207FA4,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R023,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,C. Recommendation Score,46,Perubahan menjadi score formula lain adalah strategy change dan wajib membuktikan ranking utility baru pada IS/OOS tanpa post-OOS retuning.,4C612221A10AE819008FD2A6B975F75FDEB3B571,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R024,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,50,Seluruh qualified candidates diurutkan secara deterministic:,52FC6A7F7B0C42A30AD987073D916724679D04EE,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R025,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,52,`recommendation_score` descending;,604CE8CAD8408A68B2CDDE6882ED95C0E26B6C70,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R026,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,53,breakout/setup quality descending;,40F8F528F1E810BB4AAC73A6E92868BA086F029D,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R027,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,54,momentum quality descending;,D59DB90ACFE20683A9789A729CB4FBE3E1475EEE,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R028,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,55,liquidity descending;,047085A2A61271A3E362E05B2FD76DE4B308B494,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R029,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,56,ATR ascending;,C895CE52B1BFB824743E3CB13E557404135C6655,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R030,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,57,stable ticker identity ascending.,5F3E5971E60C79D18499A3B4DB2FAAE4CBEDE811,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R031,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,59,Hasil urutan menjadi `recommendation_rank = 1..N`.,94993A4781C6EFD1AD3A93B3F0A5143E4DE6F61D,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R032,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,D. Ranking,61,"Rank #1 harus bermakna **candidate qualified dengan canonical predicted-quality ordering tertinggi**, bukan candidate yang dipilih karena capital, presentation position, atau retrospective return.",8C08D8C22D63F5AAF04F25CFFB762866D5375014,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R033,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,E. Recommendation Count,65,`N = jumlah candidate yang lulus seluruh final qualification gates`.,ABA03E824819AD5DCD58F8764FF1801DE669D5ED,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R034,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,E. Recommendation Count,67,"Tidak ada fixed recommendation count, dynamic quota, forced minimum, atau strategy cap yang menghapus candidate qualified.",009DF2E0E5F0E3A0971390E688AACF75FB705BD9,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R035,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,E. Recommendation Count,69,`N` boleh sama dengan nol.,06662D3ABCE9C7B54C2A87BDBCB18C72DC74906F,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S04-RANK-R036,YES,WS-S04,CORE_BEHAVIOR,REFERENCE_ONLY,CONDITIONAL_ACTIVE,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,F. Empty Set,73,"Jika tidak ada candidate lulus, canonical output adalah:",ADC0B74A0EE4748FB8B80B533B1F311E6F31716D,WS-B05,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S04-RANK-R037,YES,WS-S04,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,F. Empty Set,75,**NO QUALIFIED TOP PICKS**,522A629724D1255B27D2D3AF9BB7F62BFCE76CE1,WS-B05,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
